@relation InstanceResultListener

@attribute Key_Dataset {german_credit,iris,segment,soybean,vote}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'','-B 6','-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,-217733168393644444,5995231201785697655,-3080186098777067172,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 96\nSize of the tree: 133\n','Number of leaves: 94\nSize of the tree: 130\n','Number of leaves: 109\nSize of the tree: 149\n','Number of leaves: 116\nSize of the tree: 165\n','Number of leaves: 98\nSize of the tree: 134\n','Number of leaves: 79\nSize of the tree: 113\n','Number of leaves: 91\nSize of the tree: 123\n','Number of leaves: 74\nSize of the tree: 103\n','Number of leaves: 82\nSize of the tree: 115\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 86\nSize of the tree: 119\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 88\nSize of the tree: 125\n','Number of leaves: 68\nSize of the tree: 100\n','Number of leaves: 93\nSize of the tree: 135\n','Number of leaves: 88\nSize of the tree: 126\n','Number of leaves: 105\nSize of the tree: 141\n','Number of leaves: 96\nSize of the tree: 138\n','Number of leaves: 90\nSize of the tree: 132\n','Number of leaves: 101\nSize of the tree: 139\n','Number of leaves: 78\nSize of the tree: 111\n','Number of leaves: 87\nSize of the tree: 122\n','Number of leaves: 102\nSize of the tree: 146\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 82\nSize of the tree: 114\n','Number of leaves: 135\nSize of the tree: 185\n','Number of leaves: 120\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 126\n','Number of leaves: 77\nSize of the tree: 106\n','Number of leaves: 105\nSize of the tree: 146\n','Number of leaves: 93\nSize of the tree: 133\n','Number of leaves: 95\nSize of the tree: 129\n','Number of leaves: 95\nSize of the tree: 135\n','Number of leaves: 100\nSize of the tree: 141\n','Number of leaves: 69\nSize of the tree: 100\n','Number of leaves: 80\nSize of the tree: 110\n','Number of leaves: 58\nSize of the tree: 80\n','Number of leaves: 113\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 123\n','Number of leaves: 91\nSize of the tree: 131\n','Number of leaves: 116\nSize of the tree: 160\n','Number of leaves: 95\nSize of the tree: 136\n','Number of leaves: 105\nSize of the tree: 150\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 88\nSize of the tree: 117\n','Number of leaves: 102\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 154\n','Number of leaves: 79\nSize of the tree: 115\n','Number of leaves: 65\nSize of the tree: 94\n','Number of leaves: 80\nSize of the tree: 112\n','Number of leaves: 99\nSize of the tree: 134\n','Number of leaves: 85\nSize of the tree: 122\n','Number of leaves: 84\nSize of the tree: 121\n','Number of leaves: 92\nSize of the tree: 126\n','Number of leaves: 113\nSize of the tree: 162\n','Number of leaves: 64\nSize of the tree: 90\n','Number of leaves: 77\nSize of the tree: 112\n','Number of leaves: 87\nSize of the tree: 128\n','Number of leaves: 93\nSize of the tree: 131\n','Number of leaves: 83\nSize of the tree: 118\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 133\n','Number of leaves: 105\nSize of the tree: 145\n','Number of leaves: 109\nSize of the tree: 151\n','Number of leaves: 84\nSize of the tree: 113\n','Number of leaves: 79\nSize of the tree: 114\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 88\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 96\nSize of the tree: 131\n','Number of leaves: 118\nSize of the tree: 172\n','Number of leaves: 97\nSize of the tree: 138\n','Number of leaves: 84\nSize of the tree: 115\n','Number of leaves: 116\nSize of the tree: 158\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 98\nSize of the tree: 132\n','Number of leaves: 120\nSize of the tree: 166\n','Number of leaves: 88\nSize of the tree: 122\n','Number of leaves: 99\nSize of the tree: 136\n','Number of leaves: 95\nSize of the tree: 130\n','Number of leaves: 94\nSize of the tree: 128\n','Number of leaves: 84\nSize of the tree: 118\n','Number of leaves: 95\nSize of the tree: 134\n','Number of leaves: 75\nSize of the tree: 110\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 84\n','Number of leaves: 57\nSize of the tree: 87\n','Number of leaves: 67\nSize of the tree: 102\n','Number of leaves: 65\nSize of the tree: 99\n','Number of leaves: 54\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 93\n','Number of leaves: 72\nSize of the tree: 106\n','Number of leaves: 59\nSize of the tree: 90\n','Number of leaves: 66\nSize of the tree: 98\n','Number of leaves: 58\nSize of the tree: 90\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 56\nSize of the tree: 86\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 53\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 62\nSize of the tree: 93\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 91\n','Number of leaves: 70\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 93\n','Number of leaves: 53\nSize of the tree: 82\n','Number of leaves: 57\nSize of the tree: 89\n','Number of leaves: 74\nSize of the tree: 111\n','Number of leaves: 64\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 85\n','Number of leaves: 66\nSize of the tree: 100\n','Number of leaves: 62\nSize of the tree: 94\n','Number of leaves: 67\nSize of the tree: 103\n','Number of leaves: 56\nSize of the tree: 83\n','Number of leaves: 68\nSize of the tree: 102\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 60\nSize of the tree: 91\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 74\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 95\n','Number of leaves: 74\nSize of the tree: 113\n','Number of leaves: 67\nSize of the tree: 101\n','Number of leaves: 60\nSize of the tree: 90\n','Number of leaves: 61\nSize of the tree: 94\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
german_credit,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,77,23,0,77,23,0,0.413265,0.280216,0.418231,66.68982,91.265392,88.129157,81.613917,6.51524,0.881292,0.816139,0.065152,27.855653,0.278557,31.60776,0.885714,62,0.5,15,0.5,15,0.114286,8,0.805195,0.885714,0.843537,0.420016,0.775714,0.872019,0.77,0.384286,0.615714,0.23,0.759289,0.77,0.760288,0.420016,0.775714,0.797895,0.704788,0.77,0.001,0,0,0,0,0,8269,181623,24023,95,80.5,?,?,?,?,?
german_credit,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,73,27,0,73,27,0,0.281915,0.308051,0.434552,73.314565,94.826874,88.129157,87.384902,0.744256,0.881292,0.873849,0.007443,21.050166,0.210502,23.885586,0.885714,62,0.633333,19,0.366667,11,0.114286,8,0.765432,0.885714,0.821192,0.294813,0.702857,0.825836,0.73,0.477619,0.522381,0.27,0.709487,0.73,0.709528,0.294813,0.702857,0.758356,0.635086,0.73,0.002,0,0,0,0,0,8269,181623,24023,96,86,?,?,?,?,?
german_credit,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,71,29,0,71,29,0,0.275,0.319068,0.44598,75.936479,97.320726,88.129157,92.995108,-4.86595,0.881292,0.929951,-0.04866,17.7916,0.177916,20.188097,0.828571,58,0.566667,17,0.433333,13,0.171429,12,0.773333,0.828571,0.8,0.277174,0.749048,0.886616,0.71,0.448095,0.551905,0.29,0.697333,0.71,0.701818,0.277174,0.749048,0.771584,0.636364,0.71,0.001,0,0,0,0,0,8269,181623,24023,96,83.5,?,?,?,?,?
german_credit,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,72,28,0,72,28,0,0.292929,0.314495,0.454598,74.848157,99.201361,88.129157,94.662073,-6.532916,0.881292,0.946621,-0.065329,19.161707,0.191617,21.742755,0.842857,59,0.566667,17,0.433333,13,0.157143,11,0.776316,0.842857,0.808219,0.296351,0.719524,0.843358,0.72,0.44381,0.55619,0.28,0.705921,0.72,0.710198,0.296351,0.719524,0.754041,0.64485,0.72,0.001,0.001,0,0,0,0,8269,181623,24023,96,82,?,?,?,?,?
german_credit,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,74,26,0,74,26,0,0.356436,0.299367,0.424177,71.247803,92.563032,88.129157,97.984636,-9.855478,0.881292,0.979846,-0.098555,24.368738,0.243687,27.651164,0.842857,59,0.5,15,0.5,15,0.157143,11,0.797297,0.842857,0.819444,0.358196,0.821429,0.927657,0.74,0.397143,0.602857,0.26,0.731185,0.74,0.734325,0.358196,0.821429,0.813395,0.677579,0.74,0.001,0.001,0,0,0,0,8269,181623,24023,95,85.5,?,?,?,?,?
german_credit,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,76,24,0,76,24,0,0.381443,0.299484,0.434083,71.275542,94.724566,88.129157,96.315424,-8.186267,0.881292,0.963154,-0.081863,23.991858,0.239919,27.223519,0.885714,62,0.533333,16,0.466667,14,0.114286,8,0.794872,0.885714,0.837838,0.389819,0.72,0.815598,0.76,0.407619,0.592381,0.24,0.747319,0.76,0.748025,0.389819,0.72,0.745762,0.68815,0.76,0.001,0,0,0,0,0,8269,181623,24023,92,85,?,?,?,?,?
german_credit,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,79,21,0,79,21,0,0.441489,0.27033,0.392269,64.33722,85.600091,88.129157,67.799288,20.329869,0.881292,0.677993,0.203299,29.837779,0.298378,33.856875,0.928571,65,0.533333,16,0.466667,14,0.071429,5,0.802469,0.928571,0.860927,0.461689,0.841905,0.932979,0.79,0.394762,0.605238,0.21,0.782781,0.79,0.774078,0.461689,0.841905,0.861716,0.716178,0.79,0.001,0,0,0,0,0,8269,181623,24023,99,83,?,?,?,?,?
german_credit,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,76,24,0,76,24,0,0.381443,0.29822,0.422732,70.974683,92.247741,88.129157,96.443618,-8.314461,0.881292,0.964436,-0.083145,23.917505,0.239175,27.139151,0.885714,62,0.533333,16,0.466667,14,0.114286,8,0.794872,0.885714,0.837838,0.389819,0.787143,0.905316,0.76,0.407619,0.592381,0.24,0.747319,0.76,0.748025,0.389819,0.787143,0.799467,0.68815,0.76,0.002,0,0,0,0,0,8269,181623,24023,97,84,?,?,?,?,?
german_credit,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,74,26,0,74,26,0,0.380952,0.313418,0.440808,74.5918,96.192118,88.129157,90.598216,-2.469059,0.881292,0.905982,-0.024691,19.836948,0.198369,22.50895,0.814286,57,0.433333,13,0.566667,17,0.185714,13,0.814286,0.814286,0.814286,0.380952,0.76619,0.884562,0.74,0.359048,0.640952,0.26,0.74,0.74,0.74,0.380952,0.76619,0.803137,0.690476,0.74,0.001,0.001,0,0,0,0,8269,181623,24023,95,82.5,?,?,?,?,?
german_credit,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,73,27,0,73,27,0,0.350962,0.317961,0.43812,75.673062,95.60551,88.129157,92.26412,-4.134963,0.881292,0.922641,-0.04135,18.834712,0.188347,21.371714,0.814286,57,0.466667,14,0.533333,16,0.185714,13,0.802817,0.814286,0.808511,0.351063,0.748571,0.880185,0.73,0.382381,0.617619,0.27,0.727489,0.73,0.728669,0.351063,0.748571,0.777886,0.675442,0.73,0.001,0.001,0,0,0,0,8269,181623,24023,96,85,?,?,?,?,?
german_credit,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,77,23,0,77,23,0,0.388298,0.274223,0.397407,65.263599,86.721375,88.129157,71.476375,16.652783,0.881292,0.714764,0.166528,29.682347,0.296823,33.680507,0.914286,64,0.566667,17,0.433333,13,0.085714,6,0.790123,0.914286,0.847682,0.406063,0.80619,0.893389,0.77,0.422381,0.577619,0.23,0.75835,0.77,0.752561,0.406063,0.80619,0.830372,0.689147,0.77,0.001,0.001,0,0.01,0,10,8269,181623,24023,98,85.5,?,?,?,?,?
german_credit,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,81,19,0,81,19,0,0.534314,0.247838,0.356846,58.984243,77.870224,88.129157,59.270369,28.858789,0.881292,0.592704,0.288588,36.842743,0.368427,41.805395,0.885714,62,0.366667,11,0.633333,19,0.114286,8,0.849315,0.885714,0.867133,0.535764,0.897143,0.959311,0.81,0.290952,0.709048,0.19,0.805632,0.81,0.806993,0.535764,0.897143,0.896129,0.7669,0.81,0.001,0.001,0,0,0,0,8269,181623,24023,99,87.5,?,?,?,?,?
german_credit,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,73,27,0,73,27,0,0.338235,0.307879,0.415371,73.273658,90.641309,88.129157,75.77197,12.357187,0.881292,0.75772,0.123572,20.803357,0.208034,23.605532,0.828571,58,0.5,15,0.5,15,0.171429,12,0.794521,0.828571,0.811189,0.339153,0.790952,0.899663,0.73,0.401429,0.598571,0.27,0.722831,0.73,0.725727,0.339153,0.790952,0.814029,0.668752,0.73,0.002,0,0,0,0,0,8269,181623,24023,98,87,?,?,?,?,?
german_credit,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,79,21,0,79,21,0,0.441489,0.273653,0.398142,65.127886,86.881763,88.129157,72.666426,15.462731,0.881292,0.726664,0.154627,29.829062,0.298291,33.846984,0.928571,65,0.533333,16,0.466667,14,0.071429,5,0.802469,0.928571,0.860927,0.461689,0.806667,0.902958,0.79,0.394762,0.605238,0.21,0.782781,0.79,0.774078,0.461689,0.806667,0.841262,0.716178,0.79,0.001,0.001,0,0,0,0,8269,181623,24023,97,83,?,?,?,?,?
german_credit,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,75,25,0,75,25,0,0.387255,0.295041,0.419907,70.218222,91.631266,88.129157,83.832503,4.296654,0.881292,0.838325,0.042967,24.944454,0.249445,28.304428,0.842857,59,0.466667,14,0.533333,16,0.157143,11,0.808219,0.842857,0.825175,0.388306,0.797143,0.905245,0.75,0.37381,0.62619,0.25,0.743531,0.75,0.746043,0.388306,0.797143,0.809355,0.693289,0.75,0.001,0.001,0,0.01,0,10,8269,181623,24023,97,86,?,?,?,?,?
german_credit,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,76,24,0,76,24,0,0.405941,0.280939,0.412906,66.861918,90.103456,88.129157,75.106416,13.022742,0.881292,0.751064,0.130227,27.955763,0.279558,31.721356,0.857143,60,0.466667,14,0.533333,16,0.142857,10,0.810811,0.857143,0.833333,0.407945,0.79,0.899811,0.76,0.369524,0.630476,0.24,0.752183,0.76,0.754762,0.407945,0.79,0.82207,0.702381,0.76,0.002,0.003,0,0,0,0,8269,181623,24023,99,85.5,?,?,?,?,?
german_credit,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,71,29,0,71,29,0,0.244792,0.285151,0.403952,67.864509,88.14945,88.129157,70.599849,17.529308,0.881292,0.705998,0.175293,26.600055,0.266001,30.183035,0.857143,60,0.633333,19,0.366667,11,0.142857,10,0.759494,0.857143,0.805369,0.251805,0.821429,0.913223,0.71,0.48619,0.51381,0.29,0.688788,0.71,0.69317,0.251805,0.821429,0.837332,0.618371,0.71,0.001,0,0,0,0,0,8269,181623,24023,98,86,?,?,?,?,?
german_credit,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,80,20,0,80,20,0,0.494949,0.289301,0.411209,68.852139,89.733189,88.129157,85.069599,3.059558,0.881292,0.850696,0.030596,26.884964,0.26885,30.506322,0.9,63,0.433333,13,0.566667,17,0.1,7,0.828947,0.9,0.863014,0.50073,0.77619,0.87008,0.8,0.333333,0.666667,0.2,0.792763,0.8,0.792998,0.50073,0.77619,0.801742,0.746322,0.8,0.002,0,0.01,0,10,0,8269,181623,24023,95,85,?,?,?,?,?
german_credit,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,84,16,0,84,16,0,0.59596,0.238588,0.365506,56.782612,79.7599,88.129157,77.759562,10.369595,0.881292,0.777596,0.103696,39.318504,0.393185,44.614637,0.928571,65,0.366667,11,0.633333,19,0.071429,5,0.855263,0.928571,0.890411,0.60292,0.841905,0.88978,0.84,0.278095,0.721905,0.16,0.836184,0.84,0.834399,0.60292,0.841905,0.830733,0.797057,0.84,0.001,0.001,0,0,0,0,8269,181623,24023,95,83.5,?,?,?,?,?
german_credit,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,72,28,0,72,28,0,0.247312,0.308615,0.441549,73.448669,96.353917,88.129157,88.460387,-0.33123,0.881292,0.884604,-0.003312,20.590014,0.2059,23.363452,0.885714,62,0.666667,20,0.333333,10,0.114286,8,0.756098,0.885714,0.815789,0.261279,0.770952,0.894577,0.72,0.500952,0.499048,0.28,0.695935,0.72,0.696053,0.261279,0.770952,0.788387,0.616228,0.72,0.001,0,0,0,0,0,8269,181623,24023,95,82,?,?,?,?,?
german_credit,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,73,27,0,73,27,0,0.325,0.314497,0.453665,74.848601,98.997697,88.129157,121.026057,-32.896899,0.881292,1.210261,-0.328969,19.50272,0.195027,22.129702,0.842857,59,0.533333,16,0.466667,14,0.157143,11,0.786667,0.842857,0.813793,0.327569,0.758095,0.887005,0.73,0.420476,0.579524,0.27,0.718667,0.73,0.722382,0.327569,0.758095,0.772446,0.661442,0.73,0.001,0.001,0,0,0,0,8269,181623,24023,93,80.5,?,?,?,?,?
german_credit,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,67,33,0,67,33,0,0.158163,0.344256,0.473684,81.931013,103.366372,88.129157,105.653827,-17.52467,0.881292,1.056538,-0.175247,11.62076,0.116208,13.186056,0.814286,57,0.666667,20,0.333333,10,0.185714,13,0.74026,0.814286,0.77551,0.160747,0.711905,0.870106,0.67,0.522381,0.477619,0.33,0.648617,0.67,0.656065,0.160747,0.711905,0.746451,0.576434,0.67,0.001,0,0.01,0,10,0,8269,181623,24023,96,84.5,?,?,?,?,?
german_credit,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,76,24,0,76,24,0,0.393939,0.292543,0.425082,69.623729,92.760441,88.129157,86.306585,1.822573,0.881292,0.863066,0.018226,25.45902,0.25459,28.888305,0.871429,61,0.5,15,0.5,15,0.128571,9,0.802632,0.871429,0.835616,0.398541,0.758095,0.87285,0.76,0.388571,0.611429,0.24,0.749342,0.76,0.751598,0.398541,0.758095,0.784749,0.695586,0.76,0.002,0,0,0,0,0,8269,181623,24023,94,83.5,?,?,?,?,?
german_credit,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,71,29,0,71,29,0,0.211957,0.316537,0.456318,75.33409,99.576704,88.129157,93.495125,-5.365967,0.881292,0.934951,-0.05366,18.693116,0.186931,21.211046,0.885714,62,0.7,21,0.3,9,0.114286,8,0.746988,0.885714,0.810458,0.226564,0.737619,0.881786,0.71,0.524286,0.475714,0.29,0.681715,0.71,0.682214,0.226564,0.737619,0.774858,0.596718,0.71,0.002,0,0,0,0,0,8269,181623,24023,95,81.5,?,?,?,?,?
german_credit,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,71,29,0,71,29,0,0.289216,0.318725,0.437619,75.854877,95.496326,88.129157,82.896926,5.232232,0.881292,0.828969,0.052322,18.835849,0.188358,21.373004,0.814286,57,0.533333,16,0.466667,14,0.185714,13,0.780822,0.814286,0.797203,0.290001,0.767619,0.890214,0.71,0.429048,0.570952,0.29,0.702131,0.71,0.70541,0.290001,0.767619,0.786477,0.644215,0.71,0.001,0.001,0,0,0,0,8269,181623,24023,98,87,?,?,?,?,?
german_credit,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,76,24,0,76,24,0,0.428571,0.292481,0.412304,69.608832,89.972013,88.129157,86.131867,1.99729,0.881292,0.861319,0.019973,25.523889,0.255239,28.961912,0.828571,58,0.4,12,0.6,18,0.171429,12,0.828571,0.828571,0.828571,0.428571,0.810952,0.916585,0.76,0.331429,0.668571,0.24,0.76,0.76,0.76,0.428571,0.810952,0.816972,0.714286,0.76,0.002,0,0.01,0,10,0,8269,181623,24023,96,85,?,?,?,?,?
german_credit,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,76,24,0,76,24,0,0.381443,0.289704,0.399419,68.947925,87.160272,88.129157,72.032086,16.097072,0.881292,0.720321,0.160971,25.345817,0.253458,28.759853,0.885714,62,0.533333,16,0.466667,14,0.114286,8,0.794872,0.885714,0.837838,0.389819,0.817619,0.921045,0.76,0.407619,0.592381,0.24,0.747319,0.76,0.748025,0.389819,0.817619,0.840173,0.68815,0.76,0.002,0,0,0,0,0,8269,181623,24023,99,86.5,?,?,?,?,?
german_credit,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,84,16,0,84,16,0,0.619048,0.258195,0.384078,61.449062,83.81271,88.129157,88.811279,-0.682122,0.881292,0.888113,-0.006821,35.392168,0.353922,40.15943,0.885714,62,0.266667,8,0.733333,22,0.114286,8,0.885714,0.885714,0.885714,0.619048,0.815238,0.902783,0.84,0.220952,0.779048,0.16,0.84,0.84,0.84,0.619048,0.815238,0.82212,0.809524,0.84,0.001,0.001,0,0,0,0,8269,181623,24023,95,85.5,?,?,?,?,?
german_credit,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,73,27,0,73,27,0,0.338235,0.331268,0.460039,78.840033,100.388596,88.129157,98.279641,-10.150484,0.881292,0.982796,-0.101505,14.652829,0.146528,16.62654,0.828571,58,0.5,15,0.5,15,0.171429,12,0.794521,0.828571,0.811189,0.339153,0.73619,0.868738,0.73,0.401429,0.598571,0.27,0.722831,0.73,0.725727,0.339153,0.73619,0.772506,0.668752,0.73,0.001,0,0.01,0,10,0,8269,181623,24023,95,82.5,?,?,?,?,?
german_credit,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20200226.1311,900,100,77,23,0,77,23,0,0.413265,0.270997,0.395834,64.495909,86.37798,88.129157,67.765188,20.363969,0.881292,0.677652,0.20364,29.294599,0.292946,33.24053,0.885714,62,0.5,15,0.5,15,0.114286,8,0.805195,0.885714,0.843537,0.420016,0.826667,0.916209,0.77,0.384286,0.615714,0.23,0.759289,0.77,0.760288,0.420016,0.826667,0.850533,0.704788,0.77,0.001,0,0,0,0,0,8269,181623,24023,99,85.5,?,?,?,?,?
