@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 30\nSize of the tree: 46\n','Number of leaves: 32\nSize of the tree: 51\n','Number of leaves: 30\nSize of the tree: 48\n','Number of leaves: 35\nSize of the tree: 54\n','Number of leaves: 30\nSize of the tree: 50\n','Number of leaves: 28\nSize of the tree: 47\n','Number of leaves: 33\nSize of the tree: 53\n','Number of leaves: 31\nSize of the tree: 49\n','Number of leaves: 29\nSize of the tree: 48\n','Number of leaves: 29\nSize of the tree: 49\n','Number of leaves: 33\nSize of the tree: 55\n','Number of leaves: 30\nSize of the tree: 47\n','Number of leaves: 26\nSize of the tree: 43\n','Number of leaves: 32\nSize of the tree: 54\n','Number of leaves: 31\nSize of the tree: 52\n','Number of leaves: 28\nSize of the tree: 46\n','Number of leaves: 31\nSize of the tree: 50\n','Number of leaves: 35\nSize of the tree: 56\n','Number of leaves: 29\nSize of the tree: 46\n','Number of leaves: 30\nSize of the tree: 51\n','Number of leaves: 28\nSize of the tree: 44\n','Number of leaves: 27\nSize of the tree: 45\n','Number of leaves: 36\nSize of the tree: 55\n','Number of leaves: 32\nSize of the tree: 49\n','Number of leaves: 34\nSize of the tree: 56\n','Number of leaves: 28\nSize of the tree: 43\n','Number of leaves: 34\nSize of the tree: 57\n','Number of leaves: 36\nSize of the tree: 58\n','Number of leaves: 32\nSize of the tree: 50\n','Number of leaves: 29\nSize of the tree: 45\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureKNN numeric

@data

audiology,2,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.839416,0.022098,0.106901,30.299443,56.066021,77.534255,25.238754,52.2955,3.524284,1.147216,2.377068,56.745859,2.579357,73.188114,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.022367,0.977633,0.136364,?,0.863636,?,?,0.944805,0.8617,?,0.863636,0,0.023,0,0.02,0,20,136239,132102,24904,95.454545,33.143939,?,?,?,?,1
audiology,2,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.839416,0.021725,0.105939,29.876464,55.744693,78.91848,32.342993,46.575487,3.587204,1.470136,2.117068,56.790061,2.581366,71.96041,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.014646,0.985354,0.136364,?,0.863636,?,?,0.903157,0.825325,?,0.863636,0,0.021,0.01,0.01,10,10,136231,132102,24904,86.363636,27.840909,?,?,?,?,1
audiology,2,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.780549,0.02199,0.109401,30.539768,58.206537,73.418809,25.402258,48.016552,3.337219,1.154648,2.182571,57.682437,2.621929,78.566294,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.042271,0.957729,0.181818,0.869318,0.818182,0.816698,0.800613,0.952481,0.857832,0.801166,0.818182,0,0.021,0,0.02,0,20,136231,132102,24904,90.909091,27.840909,?,?,?,?,1
audiology,3,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.69869,0.028589,0.139165,39.22801,73.048561,82.072693,45.309137,36.763556,3.568378,1.969962,1.598415,49.939654,2.171289,60.848075,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.026131,0.973869,0.26087,?,0.73913,?,?,0.917576,0.743116,?,0.73913,0,0.024,0,0.02,0,20,135634,131513,25493,86.956522,32.789855,?,?,?,?,1
audiology,3,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.641425,0.031367,0.141621,42.973749,74.212117,84.242618,58.18938,26.053238,3.662723,2.529973,1.132749,43.352463,1.88489,51.461438,0,0,0,0,1,22,1,1,?,0,?,?,0.727273,0.076923,0.695652,0.044513,0.955487,0.304348,?,0.695652,?,?,0.839262,0.677566,?,0.695652,0.001,0.019,0,0.02,0,20,135634,131513,25493,78.26087,34.963768,?,?,?,?,1
audiology,3,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.639821,0.031327,0.146149,43.288068,77.320956,78.690807,48.458686,30.23212,3.421339,2.106899,1.31444,49.262,2.141826,62.601976,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.695652,0.045962,0.954038,0.304348,?,0.695652,?,?,0.886834,0.797466,?,0.695652,0,0.045,0,0.02,0,20,135650,131513,25493,82.608696,24.456522,?,?,?,?,1
audiology,3,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,15,8,0,65.217391,34.782609,0,0.595604,0.032977,0.145483,45.49876,76.836569,81.690807,54.310586,27.38022,3.551774,2.36133,1.190444,50.931507,2.214413,62.346681,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.652174,0.066395,0.933605,0.347826,?,0.652174,?,?,0.824947,0.735768,?,0.652174,0.001,0.044,0,0.02,0,20,135714,131513,25493,82.608696,35.326087,?,?,?,?,1
audiology,3,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.793722,0.026965,0.120384,37.211971,63.596003,80.690807,35.620669,45.070137,3.508296,1.548725,1.959571,56.56474,2.459337,70.100601,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.030272,0.969728,0.173913,?,0.826087,?,?,0.915318,0.845662,?,0.826087,0.001,0.037,0,0.02,0,20,135674,131513,25493,86.956522,27.173913,?,?,?,?,1
audiology,3,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,21,2,0,91.304348,8.695652,0,0.897092,0.018148,0.091434,25.044105,48.302336,81.275769,22.33632,58.939449,3.533729,0.971144,2.562585,65.667115,2.855092,80.795439,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.913043,0.014054,0.985946,0.086957,?,0.913043,?,?,0.947346,0.883333,?,0.913043,0,0.042,0,0.02,0,20,135650,131513,25493,91.304348,38.043478,?,?,?,?,1
audiology,3,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.78,0.020954,0.107169,29.074959,56.959938,75.003772,23.414841,51.588931,3.409262,1.064311,2.344951,62.82082,2.855492,83.756882,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.055682,0.944318,0.181818,?,0.818182,?,?,0.947928,0.899486,?,0.818182,0,0.051,0,0.02,0,20,136223,132102,24904,90.909091,28.787879,?,?,?,?,1
audiology,3,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.837438,0.017949,0.099714,24.785696,52.711582,76.152368,28.693649,47.458719,3.461471,1.304257,2.157214,56.015591,2.546163,73.557254,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.021591,0.978409,0.136364,?,0.863636,?,?,0.935917,0.870563,?,0.863636,0,0.068,0,0.02,0,20,136223,132102,24904,90.909091,30.113636,?,?,?,?,1
audiology,3,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.836228,0.01822,0.095646,25.165666,50.57356,75.152368,22.38929,52.763078,3.416017,1.017695,2.398322,59.174618,2.689755,78.739525,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.029311,0.970689,0.136364,?,0.863636,?,?,0.95202,0.897314,?,0.863636,0,0.055,0,0.02,0,20,136239,132102,24904,95.454545,30.681818,?,?,?,?,1
audiology,3,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,16,6,0,72.727273,27.272727,0,0.674877,0.02921,0.143039,40.15102,75.227092,78.566808,50.942482,27.624326,3.571219,2.315567,1.255651,43.066423,1.957565,54.815035,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.727273,0.04492,0.95508,0.272727,?,0.727273,?,?,0.863191,0.679368,?,0.727273,0,0.116,0,0.02,0,20,136223,132102,24904,81.818182,32.007576,?,?,?,?,1
audiology,4,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.657447,0.032265,0.155606,44.339514,81.819175,81.839403,55.845277,25.994126,3.558235,2.428056,1.130179,51.390787,2.234382,62.794675,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.695652,0.016563,0.983437,0.304348,?,0.695652,?,?,0.864918,0.737865,?,0.695652,0,0.054,0,0.02,0,20,135634,131513,25493,78.26087,35.326087,?,?,?,?,1
audiology,4,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.689189,0.026982,0.12505,37.08036,65.752647,81.839403,42.902118,38.937285,3.558235,1.865309,1.692925,50.011396,2.174409,61.10919,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.052153,0.947847,0.26087,?,0.73913,?,?,0.91685,0.817522,?,0.73913,0,0.026,0,0.02,0,20,135714,131513,25493,86.956522,21.92029,?,?,?,?,1
audiology,4,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.635747,0.0321,0.147722,44.268758,77.980914,81.860732,47.594097,34.266635,3.559162,2.069309,1.489854,47.648151,2.071659,58.206359,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.695652,0.050861,0.949139,0.304348,?,0.695652,?,?,0.921619,0.73303,?,0.695652,0,0.024,0,0.01,0,10,135634,131513,25493,82.608696,30.434783,?,?,?,?,1
audiology,4,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.682759,0.029177,0.136725,40.254909,72.211177,82.275769,50.140636,32.135133,3.577207,2.180028,1.39718,44.59871,1.939074,54.206373,0,0,0,0,1,22,1,1,?,0,?,?,0.204545,0.052632,0.73913,0.053026,0.946974,0.26087,?,0.73913,?,?,0.858011,0.680519,?,0.73913,0,0.023,0,0.02,0,20,135666,131513,25493,86.956522,32.246377,?,?,?,?,1
audiology,4,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.740406,0.022392,0.117628,30.887517,62.109912,83.275769,37.146681,46.129088,3.620686,1.615073,2.005613,51.292863,2.230124,61.593983,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.0395,0.9605,0.217391,?,0.782609,?,?,0.918423,0.799785,?,0.782609,0,0.023,0,0.01,0,10,135666,131513,25493,86.956522,34.42029,?,?,?,?,1
audiology,4,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.736842,0.02823,0.125209,39.069687,66.360297,78.509657,40.058677,38.45098,3.413463,1.741682,1.671782,52.446501,2.280283,66.802611,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.049275,0.950725,0.217391,?,0.782609,?,?,0.868328,0.781801,?,0.782609,0,0.024,0,0.01,0,10,135658,131513,25493,86.956522,25.362319,?,?,?,?,1
audiology,4,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.782178,0.021413,0.114287,29.794542,60.934698,72.822622,30.263153,42.559469,3.310119,1.375598,1.934521,59.866803,2.721218,82.209074,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.041268,0.958732,0.181818,0.897727,0.818182,0.813853,0.803861,0.895757,0.825222,0.883598,0.818182,0,0.047,0,0.02,0,20,136223,132102,24904,86.363636,37.878788,?,?,?,?,1
audiology,4,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.781638,0.022279,0.11367,30.637321,59.811498,76.981845,31.93943,45.042415,3.499175,1.451792,2.047383,59.050435,2.684111,76.706962,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.053476,0.946524,0.181818,?,0.818182,?,?,0.894913,0.786255,?,0.818182,0,0.022,0,0.02,0,20,136223,132102,24904,90.909091,33.712121,?,?,?,?,1
audiology,4,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.788462,0.021432,0.096459,29.480239,50.768239,76.566808,19.800966,56.765841,3.480309,0.900044,2.580266,60.222569,2.73739,78.653624,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.033448,0.966552,0.181818,?,0.818182,?,?,0.959339,0.934211,?,0.818182,0,0.032,0,0.02,0,20,136239,132102,24904,95.454545,32.954545,?,?,?,?,1
audiology,4,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.839806,0.020519,0.103375,28.211088,54.380593,77.566808,26.461833,51.104975,3.525764,1.202811,2.322953,60.219035,2.737229,77.635057,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.02246,0.97754,0.136364,?,0.863636,?,?,0.936255,0.886634,?,0.863636,0,0.03,0,0.02,0,20,136223,132102,24904,90.909091,37.878788,?,?,?,?,1
audiology,5,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.794183,0.021685,0.109068,30.023927,57.83405,79.09462,24.570155,54.524464,3.438897,1.068268,2.370629,55.518067,2.413829,70.191964,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.018599,0.981401,0.173913,?,0.826087,?,?,0.971454,0.90731,?,0.826087,0,0.02,0,0.02,0,20,135634,131513,25493,95.652174,35.326087,?,?,?,?,1
audiology,5,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.633257,0.029529,0.140208,40.849141,74.27289,79.679582,50.94061,28.738972,3.46433,2.214809,1.249521,45.370383,1.972625,56.94104,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.695652,0.058099,0.941901,0.304348,?,0.695652,?,?,0.858762,0.711632,?,0.695652,0,0.025,0,0.02,0,20,135666,131513,25493,86.956522,29.710145,?,?,?,?,1
audiology,5,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.684932,0.028415,0.144526,39.308454,76.560472,80.509657,53.833786,26.675871,3.50042,2.340599,1.15982,45.854888,1.993691,56.955761,0,0,0,0,1,22,1,1,?,0,?,?,0.090909,0.047619,0.73913,0.051577,0.948423,0.26087,?,0.73913,?,?,0.857355,0.695721,?,0.73913,0,0.031,0,0.02,0,20,135642,131513,25493,82.608696,28.804348,?,?,?,?,1
audiology,5,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.741573,0.022494,0.121859,31.117084,64.552526,80.509657,40.230785,40.278872,3.50042,1.749165,1.751255,60.779468,2.642586,75.493388,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.050177,0.949823,0.217391,?,0.782609,?,?,0.877948,0.833291,?,0.782609,0.001,0.038,0,0.02,0,20,135698,131513,25493,82.608696,26.811594,?,?,?,?,1
audiology,5,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.796909,0.025481,0.11464,35.179667,60.591572,80.690807,29.935531,50.755275,3.508296,1.301545,2.206751,63.879811,2.777383,79.166158,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.027768,0.972232,0.173913,0.84058,0.826087,0.828019,0.800134,0.919447,0.872583,0.865657,0.826087,0.001,0.044,0,0.02,0,20,135634,131513,25493,91.304348,32.789855,?,?,?,?,1
audiology,5,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.696703,0.026138,0.12875,35.716876,67.269603,87.253843,39.002567,48.251275,3.793645,1.695764,2.097882,54.075654,2.351115,61.975097,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.036577,0.963423,0.26087,?,0.73913,?,?,0.92338,0.728375,?,0.73913,0.001,0.039,0,0.01,0,10,135658,131513,25493,91.304348,28.442029,?,?,?,?,1
audiology,5,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.84058,0.018502,0.103945,25.449677,54.708219,76.566808,30.579952,45.986856,3.480309,1.389998,2.090312,59.171704,2.689623,77.281142,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.02246,0.97754,0.136364,?,0.863636,?,?,0.892803,0.812997,?,0.863636,0.001,0.041,0,0.01,0,10,136247,132102,24904,86.363636,35.606061,?,?,?,?,1
audiology,5,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.786408,0.021574,0.113711,29.667753,59.833066,76.566808,32.421536,44.145272,3.480309,1.473706,2.006603,54.969471,2.498612,71.792821,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.024624,0.975376,0.181818,?,0.818182,?,?,0.908063,0.829063,?,0.818182,0,0.041,0,0.03,0,30,136239,132102,24904,86.363636,40.151515,?,?,?,?,1
audiology,5,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.785366,0.02531,0.113709,34.861648,59.939419,76.333517,35.438054,40.895463,3.469705,1.610821,1.858885,52.872396,2.403291,69.264981,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.023755,0.976245,0.181818,?,0.818182,?,?,0.904762,0.872089,?,0.818182,0.001,0.039,0,0.02,0,20,136271,132102,24904,86.363636,27.651515,?,?,?,?,1
audiology,5,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,15,7,0,68.181818,31.818182,0,0.623472,0.031235,0.14211,43.02293,74.910154,76.333517,49.783428,26.55009,3.469705,2.262883,1.206822,47.31651,2.15075,61.986545,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.681818,0.046338,0.953662,0.318182,?,0.681818,?,?,0.889105,0.747898,?,0.681818,0,0.04,0,0.02,0,20,136223,132102,24904,77.272727,31.439394,?,?,?,?,1
audiology,6,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.795556,0.020662,0.109858,28.544456,58.106916,79.105844,31.852075,47.253769,3.439385,1.384873,2.054512,58.510413,2.543931,73.964716,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.031563,0.968437,0.173913,?,0.826087,?,?,0.918952,0.850664,?,0.826087,0.001,0.038,0,0.03,0,30,135642,131513,25493,86.956522,30.253623,?,?,?,?,1
audiology,6,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,20,3,0,86.956522,13.043478,0,0.845291,0.021983,0.102775,30.382924,54.387345,78.105844,26.682685,51.423159,3.395906,1.160117,2.23579,61.196944,2.660737,78.351299,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.869565,0.021462,0.978538,0.130435,?,0.869565,?,?,0.936947,0.884287,?,0.869565,0,0.04,0,0.01,0,10,135634,131513,25493,91.304348,26.086957,?,?,?,?,1
audiology,6,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,20,3,0,86.956522,13.043478,0,0.847682,0.0209,0.108508,28.885884,57.420998,78.105844,31.026522,47.079322,3.395906,1.348979,2.046927,61.137986,2.658173,78.275814,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.869565,0.010258,0.989742,0.130435,?,0.869565,?,?,0.933998,0.849087,?,0.869565,0,0.038,0,0.01,0,10,135658,131513,25493,86.956522,27.173913,?,?,?,?,1
audiology,6,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.640625,0.028994,0.133435,39.810367,70.093082,83.424365,37.848141,45.576224,3.627146,1.645571,1.981575,53.777466,2.338151,64.462542,0,0,0,0,1,22,1,1,?,0,?,?,0.818182,0.111111,0.695652,0.053468,0.946532,0.304348,?,0.695652,?,?,0.91715,0.768841,?,0.695652,0,0.039,0,0.03,0,30,135634,131513,25493,86.956522,26.811594,?,?,?,?,1
audiology,6,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.682028,0.023931,0.115692,32.82896,60.714044,84.424365,36.891191,47.533174,3.670625,1.603965,2.06666,59.934904,2.605865,70.992425,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.077056,0.922944,0.26087,?,0.73913,?,?,0.903748,0.856635,?,0.73913,0.001,0.045,0,0.02,0,20,135714,131513,25493,86.956522,32.789855,?,?,?,?,1
audiology,6,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.689888,0.028515,0.145615,39.281854,76.774641,85.275769,52.865974,32.409795,3.707642,2.298521,1.409122,48.449925,2.106518,56.815583,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.04672,0.95328,0.26087,?,0.73913,?,?,0.84016,0.662178,?,0.73913,0,0.046,0,0.03,0,30,135634,131513,25493,78.26087,37.5,?,?,?,?,1
audiology,6,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,17,5,0,77.272727,22.727273,0,0.72973,0.030346,0.143185,42.116252,76.122416,74.588734,45.015852,29.572882,3.390397,2.046175,1.344222,46.091758,2.09508,61.79453,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.772727,0.024408,0.975592,0.227273,?,0.772727,?,?,0.901292,0.7014,?,0.772727,0.001,0.038,0,0.02,0,20,136239,132102,24904,77.272727,42.424242,?,?,?,?,1
